age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product
45,18326.01,15458.75,21063.08,Freelancer,5,Urban,3,0,0,General Savings,Conservative,Long-term,gcash_gsave
23,26943.3,19342.99,93546.8,Freelancer,0,Urban,3,1,1,Business Capital,Conservative,Long-term,bpi_time_deposit
53,38675.04,32070.86,99423.68,Self-employed,0,Urban,3,1,1,Education,Moderate,Medium-term,maya_personal_goals
19,10951.55,7685.38,42257.47,Freelancer,0,Urban,3,1,1,General Savings,Moderate,Short-term,maya_savings
42,1673.42,1395.2,0.0,Unemployed,1,Rural,3,0,0,Business Capital,Moderate,Short-term,maya_savings
35,48587.29,45227.19,731.49,Self-employed,5,Urban,4,1,1,Home/Property,Conservative,Medium-term,bpi_save_up
30,24983.74,21481.17,18463.53,Freelancer,1,Urban,3,1,1,Education,Moderate,Short-term,bpi_save_up
46,14301.83,14015.79,3949.74,Employed,4,Rural,4,0,1,Business Capital,Moderate,Long-term,gcash_gsave
22,1850.25,1383.43,0.0,Student,0,Metro Manila,5,0,1,General Savings,Conservative,Medium-term,gcash_gsave
25,14092.59,13014.95,0.0,Student,2,Urban,3,0,1,Education,Conservative,Short-term,maya_savings
36,13227.77,10716.68,8227.35,Employed,0,Rural,3,0,1,Home/Property,Moderate,Medium-term,maya_personal_goals
37,45517.85,39263.88,125418.7,Self-employed,1,Urban,3,1,0,Home/Property,Aggressive,Long-term,gcash_ginvest
31,47505.5,35556.21,39369.08,Self-employed,1,Rural,3,0,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals
19,4144.87,3537.34,2822.1,Student,0,Urban,4,0,1,General Savings,Aggressive,Medium-term,gcash_gsave
35,18053.5,16301.18,0.0,Employed,1,Rural,1,1,0,Business Capital,Aggressive,Long-term,gcash_ginvest
32,13479.39,12306.63,4269.19,Employed,2,Urban,5,0,1,Education,Conservative,Long-term,gcash_gsave
58,1251.37,1138.11,0.0,Unemployed,1,Urban,2,0,0,Home/Property,Moderate,Medium-term,bpi_save_up
29,21478.38,18813.37,52777.24,Self-employed,3,Rural,1,0,0,Retirement,Moderate,Long-term,gcash_ginvest
49,79530.96,61291.36,83603.12,Employed,0,Urban,4,1,1,Emergency Fund,Moderate,Long-term,gcash_ginvest
29,22566.27,18692.74,20033.45,Employed,2,Urban,4,0,1,Business Capital,Moderate,Short-term,maya_personal_goals
50,2961.86,2062.99,0.0,Unemployed,1,Urban,5,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
23,27282.67,24485.95,9091.62,Employed,1,Urban,5,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave
35,19463.75,15531.59,2364.14,Self-employed,2,Urban,3,0,1,General Savings,Moderate,Medium-term,bpi_save_up
27,19995.32,16735.32,26414.88,Self-employed,2,Rural,5,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave
20,3931.31,3503.4,1734.96,Student,2,Urban,4,1,1,Travel,Moderate,Short-term,gcash_gsave
56,3666.89,2779.24,8816.08,Student,0,Rural,3,0,1,General Savings,Conservative,Short-term,gcash_gsave
25,23938.21,19177.04,15381.96,Self-employed,0,Urban,4,1,0,Retirement,Conservative,Short-term,bpi_savings
48,118320.42,91832.76,390930.9,Employed,4,Metro Manila,1,1,1,Emergency Fund,Moderate,Short-term,bpi_savings
24,2554.56,1544.08,1203.97,Unemployed,0,Rural,4,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
56,42539.48,32231.17,109484.05,Self-employed,1,Rural,2,0,0,Business Capital,Moderate,Medium-term,maya_time_deposit
48,2215.41,1352.34,0.0,Unemployed,2,Urban,3,1,1,Retirement,Conservative,Short-term,gcash_gsave
33,47567.71,35827.96,0.0,Employed,0,Urban,4,1,0,Travel,Aggressive,Medium-term,gcash_ginvest
54,45192.31,34446.06,12183.4,Freelancer,0,Urban,2,1,0,Education,Conservative,Short-term,bpi_savings
31,12992.7,10591.03,41951.4,Employed,1,Urban,2,1,0,Business Capital,Moderate,Medium-term,maya_time_deposit
54,29031.95,23541.79,13540.1,Freelancer,3,Rural,2,0,0,Retirement,Conservative,Long-term,bpi_time_deposit
53,37908.8,33030.49,25431.1,Employed,1,Metro Manila,4,1,1,Retirement,Moderate,Long-term,gcash_ginvest
51,12118.87,8297.45,11713.28,Employed,2,Rural,1,0,0,Retirement,Conservative,Long-term,bpi_time_deposit
51,52284.93,39625.19,42615.87,Employed,3,Metro Manila,3,1,1,General Savings,Moderate,Long-term,bpi_save_up
31,36006.78,26733.37,29316.19,Employed,1,Urban,2,0,1,Education,Moderate,Long-term,bpi_save_up
28,20226.58,15783.47,3119.85,Employed,2,Rural,1,1,1,Business Capital,Conservative,Medium-term,gcash_gsave
33,26039.55,25333.53,0.0,Employed,3,Urban,3,1,1,Emergency Fund,Moderate,Short-term,maya_savings
29,4662.05,2967.32,0.0,Student,1,Urban,4,1,1,Emergency Fund,Conservative,Medium-term,maya_savings
29,64359.71,42811.62,5814.71,Employed,1,Rural,3,1,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals
29,7378.04,6994.02,10009.88,Freelancer,4,Rural,4,0,0,Emergency Fund,Aggressive,Medium-term,gcash_gsave
40,37713.53,35560.87,15768.97,Employed,5,Rural,3,1,1,Retirement,Moderate,Long-term,gcash_ginvest
22,3879.8,2858.09,79.74,Student,0,Urban,5,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave
55,15967.38,11123.53,8699.86,Self-employed,0,Urban,4,1,0,Education,Conservative,Medium-term,bpi_save_up
58,2597.46,1876.19,1135.49,Unemployed,1,Rural,1,0,0,Business Capital,Moderate,Medium-term,bpi_save_up
45,13353.19,9930.35,1948.65,Freelancer,2,Urban,3,0,0,Business Capital,Moderate,Medium-term,gcash_gsave
36,14138.21,10337.74,55199.31,Self-employed,2,Rural,4,1,1,Education,Moderate,Medium-term,maya_personal_goals
28,21389.11,16206.79,20383.13,Freelancer,2,Urban,5,0,1,Education,Aggressive,Long-term,gcash_ginvest
28,12662.28,10702.71,39338.34,Employed,3,Urban,2,1,0,Emergency Fund,Conservative,Medium-term,bpi_savings
24,16463.62,14001.34,3672.73,Self-employed,0,Rural,4,1,0,General Savings,Conservative,Long-term,gcash_gsave
41,22079.95,18884.76,285.75,Employed,4,Urban,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave
60,15968.96,12364.72,24974.11,Employed,0,Urban,2,1,1,Retirement,Conservative,Long-term,bpi_time_deposit
44,20828.9,17107.35,18371.92,Employed,0,Urban,2,1,1,Education,Moderate,Medium-term,bpi_save_up
26,81175.62,70877.47,44046.11,Freelancer,2,Urban,4,1,0,General Savings,Moderate,Medium-term,bpi_save_up
34,13017.78,10489.59,6955.78,Employed,0,Metro Manila,5,1,1,Home/Property,Conservative,Medium-term,maya_personal_goals
22,4788.1,3983.84,0.0,Student,0,Urban,4,0,1,Education,Conservative,Short-term,maya_savings
44,18589.03,16864.15,22205.78,Self-employed,4,Urban,3,0,0,Emergency Fund,Moderate,Short-term,maya_personal_goals
24,11017.17,8618.77,9299.79,Employed,0,Rural,1,0,0,General Savings,Aggressive,Medium-term,gcash_gsave
30,31607.71,23640.85,33655.79,Freelancer,2,Urban,4,1,0,Emergency Fund,Moderate,Long-term,bpi_save_up
33,3507.08,2855.39,2713.68,Unemployed,1,Rural,3,0,0,Education,Conservative,Long-term,gcash_gsave
22,1340.03,1139.42,0.0,Unemployed,0,Urban,3,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave
57,7653.82,6407.96,1323.97,Self-employed,2,Rural,2,0,0,Retirement,Conservative,Long-term,bpi_time_deposit
36,52870.91,51813.49,4407.92,Freelancer,4,Metro Manila,3,1,1,Travel,Aggressive,Short-term,gcash_gsave
46,6920.01,5527.28,10861.41,Student,2,Rural,1,0,0,Education,Moderate,Short-term,maya_personal_goals
26,16260.01,15115.46,35152.98,Employed,2,Rural,4,1,1,Retirement,Conservative,Long-term,bpi_time_deposit
34,23386.66,19815.98,37992.49,Employed,3,Rural,4,0,1,Retirement,Conservative,Long-term,bpi_time_deposit
54,30807.05,27772.75,14395.52,Employed,3,Urban,3,0,1,Retirement,Aggressive,Long-term,gcash_ginvest
25,18186.28,12009.51,29647.04,Employed,0,Urban,5,0,1,General Savings,Conservative,Medium-term,gcash_gsave
22,2630.21,2009.55,7389.03,Student,1,Rural,3,0,1,Emergency Fund,Aggressive,Short-term,maya_savings
22,2385.67,1831.8,2392.5,Unemployed,0,Rural,3,1,1,Travel,Aggressive,Short-term,maya_savings
32,20487.92,13022.93,21618.98,Self-employed,2,Rural,3,1,1,Emergency Fund,Conservative,Long-term,gcash_gsave
29,29860.61,23767.37,18971.37,Freelancer,1,Urban,2,1,1,Home/Property,Moderate,Medium-term,bpi_save_up
33,9688.65,8490.16,9910.25,Self-employed,0,Rural,5,0,0,Home/Property,Moderate,Medium-term,bpi_save_up
24,42455.29,28725.02,773.72,Employed,0,Urban,4,1,1,Home/Property,Moderate,Long-term,gcash_ginvest
34,23173.18,20622.97,14836.26,Employed,1,Urban,3,0,1,Travel,Conservative,Medium-term,maya_personal_goals
26,32979.63,26808.45,34797.55,Employed,2,Metro Manila,4,1,1,Emergency Fund,Moderate,Short-term,maya_time_deposit
42,12964.48,11720.18,0.0,Freelancer,4,Urban,3,1,0,Retirement,Conservative,Long-term,bpi_time_deposit
34,1926.77,1800.99,0.0,Unemployed,3,Rural,3,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave
26,24466.69,21408.18,0.0,Employed,1,Rural,4,0,1,Education,Moderate,Medium-term,maya_personal_goals
53,5797.41,3469.84,4075.91,Unemployed,1,Rural,2,0,0,General Savings,Conservative,Long-term,maya_savings
44,64012.81,54757.78,70638.97,Self-employed,3,Rural,3,1,1,Education,Conservative,Short-term,maya_savings
47,42083.5,41088.04,13618.47,Freelancer,3,Urban,3,0,0,Travel,Moderate,Medium-term,maya_personal_goals
49,28041.12,19789.91,46760.59,Self-employed,5,Rural,4,1,1,Education,Conservative,Short-term,maya_personal_goals
36,28599.89,24542.47,27746.99,Employed,3,Urban,2,1,0,Emergency Fund,Aggressive,Short-term,bpi_savings
21,9427.67,7071.78,4402.4,Employed,0,Rural,5,0,1,Travel,Conservative,Short-term,gcash_gsave
53,42639.89,32127.59,4282.34,Employed,2,Rural,1,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave
53,42232.97,35490.0,39230.86,Employed,2,Rural,2,1,0,Business Capital,Conservative,Long-term,bpi_time_deposit
27,11528.65,10610.58,4283.64,Freelancer,2,Urban,4,1,1,General Savings,Moderate,Medium-term,gcash_gsave
19,19160.53,15023.68,33269.44,Self-employed,0,Rural,5,1,1,Business Capital,Moderate,Medium-term,maya_personal_goals
29,38153.64,31312.61,14389.12,Self-employed,0,Urban,1,1,0,Business Capital,Aggressive,Medium-term,gcash_ginvest
57,18908.34,15108.5,25178.14,Employed,0,Urban,3,1,1,Home/Property,Moderate,Long-term,maya_personal_goals
30,20745.39,13299.09,37480.95,Freelancer,1,Rural,4,0,1,General Savings,Conservative,Medium-term,maya_personal_goals
20,2278.0,1948.98,5721.81,Student,0,Urban,4,0,1,Education,Conservative,Short-term,maya_savings
34,3492.0,2942.24,10646.56,Freelancer,0,Rural,1,0,0,Education,Conservative,Medium-term,gcash_gsave
41,28124.62,23528.18,0.0,Self-employed,4,Urban,3,1,1,General Savings,Moderate,Medium-term,maya_personal_goals
28,31283.58,21839.49,24667.85,Employed,1,Urban,3,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave
28,3540.33,3031.54,10342.68,Student,3,Rural,2,0,0,Travel,Conservative,Short-term,gcash_gsave
60,138387.95,112781.54,83758.2,Employed,0,Urban,3,1,0,Home/Property,Moderate,Medium-term,bpi_time_deposit
26,33235.27,29568.24,14803.02,Employed,0,Urban,5,0,1,Travel,Conservative,Medium-term,maya_personal_goals
27,29599.48,23288.7,8943.09,Employed,1,Urban,5,1,1,Home/Property,Conservative,Long-term,maya_personal_goals
29,32689.91,18600.37,70473.36,Self-employed,0,Urban,1,1,0,Emergency Fund,Moderate,Short-term,bpi_savings
42,15749.39,13373.98,3458.43,Self-employed,5,Rural,2,0,1,General Savings,Conservative,Medium-term,gcash_gsave
45,82650.62,66780.68,173053.82,Self-employed,0,Metro Manila,1,1,1,Business Capital,Conservative,Short-term,bpi_time_deposit
56,25492.47,22310.05,0.0,Self-employed,1,Rural,2,1,0,Retirement,Moderate,Medium-term,bpi_save_up
30,21950.27,19679.41,9676.39,Employed,3,Rural,3,1,0,Emergency Fund,Moderate,Short-term,bpi_save_up
32,2002.96,1709.76,2648.77,Unemployed,1,Urban,4,0,1,Home/Property,Moderate,Long-term,maya_personal_goals
49,7727.62,5199.1,21049.68,Self-employed,0,Rural,2,1,1,Education,Moderate,Medium-term,maya_personal_goals
26,11616.08,9300.52,49244.9,Self-employed,1,Rural,4,0,1,Retirement,Conservative,Long-term,maya_savings
36,38342.56,34396.74,3542.97,Self-employed,2,Urban,3,0,0,Emergency Fund,Aggressive,Medium-term,gcash_ginvest
56,26420.96,21196.88,8315.33,Employed,0,Urban,3,0,1,Travel,Conservative,Short-term,maya_savings
21,22272.99,15077.4,25218.61,Employed,0,Urban,5,1,1,General Savings,Moderate,Medium-term,bpi_save_up
25,14023.12,12342.59,15572.35,Self-employed,3,Rural,2,0,0,General Savings,Conservative,Short-term,gcash_gsave
25,23254.15,22467.35,19410.25,Employed,3,Rural,3,1,1,Business Capital,Moderate,Long-term,maya_personal_goals
20,8570.05,6542.7,0.0,Freelancer,0,Urban,4,0,1,Emergency Fund,Moderate,Short-term,maya_savings
26,2625.42,1641.5,14777.39,Unemployed,0,Rural,5,0,1,Business Capital,Moderate,Short-term,gcash_gsave
28,10534.89,7891.71,355.11,Self-employed,1,Rural,4,1,0,General Savings,Moderate,Medium-term,bpi_save_up
24,3934.91,3172.41,3285.43,Self-employed,0,Rural,2,1,1,General Savings,Conservative,Medium-term,maya_savings
46,19018.84,16101.17,0.0,Freelancer,2,Rural,5,1,1,Home/Property,Conservative,Long-term,maya_savings
24,7895.57,5717.68,32569.5,Unemployed,1,Urban,5,0,1,Travel,Conservative,Short-term,maya_savings
53,12659.12,10119.4,25203.34,Employed,2,Rural,3,1,0,Retirement,Aggressive,Medium-term,bpi_save_up
20,2786.47,2079.77,4780.46,Student,0,Rural,4,0,0,General Savings,Aggressive,Long-term,maya_savings
30,28837.15,26639.99,44385.0,Self-employed,2,Rural,4,1,1,Emergency Fund,Moderate,Short-term,maya_savings
30,86851.64,75520.78,7183.41,Employed,0,Urban,5,1,0,Emergency Fund,Moderate,Short-term,bpi_savings
42,27940.68,21885.88,7914.64,Employed,2,Urban,3,0,0,Emergency Fund,Aggressive,Medium-term,maya_personal_goals
28,20049.13,13847.97,37132.48,Employed,0,Urban,3,1,0,General Savings,Moderate,Short-term,bpi_save_up
21,2148.41,1514.84,29505.47,Student,0,Urban,5,0,1,General Savings,Moderate,Medium-term,maya_personal_goals
31,33163.57,22071.44,42481.12,Employed,2,Rural,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave
45,18460.53,15033.8,25527.4,Self-employed,3,Urban,1,1,0,Emergency Fund,Moderate,Short-term,bpi_savings
30,12729.76,9481.55,45680.31,Self-employed,0,Rural,4,0,1,Education,Conservative,Medium-term,maya_personal_goals
25,4522.68,4112.44,0.0,Self-employed,4,Rural,2,1,0,General Savings,Aggressive,Short-term,maya_savings
31,4563.58,3527.7,1081.46,Unemployed,1,Rural,3,0,0,Emergency Fund,Moderate,Medium-term,maya_savings
49,11669.77,9969.87,4080.5,Unemployed,0,Urban,4,1,0,Emergency Fund,Moderate,Short-term,maya_savings
24,20878.67,16104.88,38915.98,Self-employed,0,Rural,4,1,1,Emergency Fund,Aggressive,Short-term,maya_savings
28,622.92,507.45,5913.75,Unemployed,2,Rural,3,0,1,Business Capital,Moderate,Long-term,bpi_save_up
50,35560.71,32218.09,5707.96,Employed,4,Rural,4,1,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals
57,14298.75,12856.36,0.0,Employed,2,Urban,4,0,0,Business Capital,Moderate,Medium-term,maya_personal_goals
29,28309.75,26123.5,7374.59,Employed,3,Urban,4,1,1,Travel,Aggressive,Short-term,gcash_gsave
23,19555.02,15562.1,29725.11,Self-employed,0,Urban,4,0,1,Education,Moderate,Medium-term,maya_personal_goals
29,30068.58,26334.59,41423.61,Self-employed,1,Urban,5,0,1,Retirement,Moderate,Medium-term,maya_time_deposit
26,35927.54,29071.21,0.0,Employed,2,Urban,3,0,1,Retirement,Moderate,Long-term,gcash_ginvest
34,27389.76,23970.06,5099.66,Employed,2,Urban,3,1,1,Education,Aggressive,Medium-term,bpi_save_up
45,9839.96,8806.08,2207.2,Employed,2,Rural,3,0,1,General Savings,Moderate,Short-term,gcash_gsave
24,5031.07,4432.73,0.0,Student,1,Urban,3,0,0,Education,Conservative,Medium-term,gcash_gsave
24,4042.56,3047.38,6034.92,Student,0,Urban,3,0,1,Business Capital,Moderate,Short-term,gcash_gsave
44,11403.16,10089.23,6473.91,Self-employed,2,Rural,3,1,1,Retirement,Moderate,Medium-term,gcash_gsave
28,10267.02,7461.0,5917.15,Self-employed,2,Metro Manila,3,1,1,General Savings,Moderate,Medium-term,bpi_save_up
36,63038.15,50890.92,55753.87,Self-employed,3,Rural,4,0,1,Home/Property,Conservative,Medium-term,maya_time_deposit
33,50898.64,41649.3,98870.65,Employed,1,Urban,3,1,1,Retirement,Moderate,Long-term,gcash_ginvest
58,60582.52,41007.96,154300.57,Self-employed,1,Metro Manila,1,1,1,General Savings,Moderate,Medium-term,bpi_time_deposit
49,20526.87,15625.38,58508.85,Freelancer,2,Urban,4,1,1,Education,Conservative,Long-term,maya_personal_goals
35,3683.37,3171.08,2362.38,Self-employed,3,Rural,4,0,1,Education,Conservative,Short-term,gcash_gsave
23,28214.91,20646.6,12043.43,Employed,1,Urban,5,1,0,Home/Property,Aggressive,Long-term,gcash_ginvest
28,3017.05,2540.22,0.0,Unemployed,2,Rural,3,1,1,General Savings,Aggressive,Medium-term,gcash_gsave
27,17570.92,14046.62,23329.97,Freelancer,1,Urban,1,1,0,Home/Property,Aggressive,Short-term,bpi_save_up
31,61420.96,57329.72,7712.61,Employed,4,Metro Manila,2,0,1,Travel,Aggressive,Short-term,bpi_savings
24,20911.18,15440.74,16891.72,Self-employed,1,Rural,5,1,0,Emergency Fund,Aggressive,Medium-term,bpi_save_up
34,4835.39,3070.12,9746.98,Unemployed,1,Metro Manila,4,1,1,Retirement,Aggressive,Long-term,gcash_gsave
20,13357.1,10791.42,17323.08,Employed,0,Rural,5,0,0,Home/Property,Moderate,Short-term,gcash_gsave
34,25078.98,20525.07,3288.09,Self-employed,1,Urban,5,0,1,Education,Conservative,Short-term,gcash_gsave
31,38634.9,29831.37,224277.09,Employed,1,Urban,1,0,1,Home/Property,Moderate,Medium-term,bpi_save_up
47,12674.59,11020.32,16464.03,Self-employed,4,Rural,4,0,1,Education,Conservative,Long-term,gcash_gsave
24,3248.11,2494.52,3656.6,Student,1,Rural,3,0,1,Emergency Fund,Moderate,Medium-term,maya_savings
38,22561.72,17551.6,97110.41,Employed,4,Urban,4,1,0,Education,Moderate,Medium-term,bpi_save_up
34,36578.89,29117.9,9260.0,Employed,1,Rural,3,1,1,Education,Moderate,Short-term,maya_personal_goals
49,50235.53,46483.46,15821.61,Employed,3,Urban,1,1,0,General Savings,Moderate,Short-term,bpi_save_up
42,17278.17,12217.61,44578.98,Employed,2,Rural,1,0,0,Retirement,Moderate,Short-term,gcash_gsave
34,17457.64,11425.36,14847.74,Self-employed,0,Rural,3,0,0,Emergency Fund,Moderate,Long-term,bpi_save_up
54,18453.29,16244.34,23115.53,Freelancer,2,Urban,3,0,1,General Savings,Conservative,Long-term,bpi_time_deposit
30,58337.34,43475.12,199446.49,Employed,0,Urban,3,1,1,Education,Aggressive,Short-term,bpi_save_up
48,105513.41,83910.21,34430.57,Self-employed,3,Urban,3,1,1,Travel,Moderate,Short-term,bpi_save_up
22,5453.1,4257.96,2295.75,Student,0,Urban,4,0,1,Education,Moderate,Short-term,maya_savings
29,59890.28,56016.08,8758.11,Employed,3,Urban,4,1,0,Business Capital,Aggressive,Medium-term,bpi_save_up
25,18349.78,14766.22,6752.04,Self-employed,0,Rural,4,0,1,Emergency Fund,Conservative,Long-term,gcash_gsave
25,28157.65,25343.48,6586.97,Self-employed,2,Rural,5,1,0,Emergency Fund,Moderate,Medium-term,bpi_save_up
22,9039.44,7406.76,465.48,Student,2,Metro Manila,5,0,1,Education,Conservative,Medium-term,maya_savings
35,35647.48,28354.73,83897.97,Employed,4,Urban,5,1,0,Home/Property,Conservative,Long-term,bpi_time_deposit
22,3989.34,3652.96,3180.81,Student,1,Urban,3,0,0,Emergency Fund,Moderate,Medium-term,gcash_gsave
29,4748.63,3605.31,6210.92,Unemployed,2,Rural,4,0,1,Education,Moderate,Short-term,gcash_gsave
27,37994.26,27814.11,177970.79,Employed,1,Urban,4,1,1,Home/Property,Moderate,Long-term,maya_time_deposit
47,26388.49,22439.59,38561.24,Employed,3,Urban,4,0,0,Emergency Fund,Moderate,Short-term,gcash_gsave
43,11978.77,10710.27,6633.63,Employed,3,Urban,3,1,0,Business Capital,Moderate,Medium-term,bpi_save_up
30,25189.37,17574.89,64910.95,Employed,2,Urban,4,0,1,Travel,Moderate,Medium-term,gcash_ginvest
34,12266.73,10939.84,4896.86,Employed,2,Metro Manila,4,1,0,Travel,Moderate,Short-term,maya_savings
42,21781.08,18999.41,15859.74,Employed,2,Urban,2,0,1,Retirement,Aggressive,Long-term,gcash_ginvest
29,22605.76,17023.58,12954.01,Employed,0,Metro Manila,4,0,1,Emergency Fund,Conservative,Long-term,maya_savings
21,2897.22,2124.64,0.0,Student,0,Urban,3,0,1,Education,Conservative,Short-term,gcash_gsave
25,41446.57,34863.49,5777.02,Employed,1,Urban,3,1,1,Travel,Aggressive,Medium-term,maya_personal_goals
23,32341.49,19740.93,13253.98,Employed,0,Urban,3,1,0,Emergency Fund,Aggressive,Medium-term,gcash_ginvest
56,42558.43,31627.4,46251.88,Employed,0,Urban,1,1,1,General Savings,Conservative,Short-term,bpi_savings
21,18007.21,11085.69,22422.83,Employed,0,Rural,2,1,0,General Savings,Moderate,Short-term,bpi_save_up
33,3803.14,3382.17,7644.97,Unemployed,3,Rural,4,1,1,Retirement,Moderate,Medium-term,maya_personal_goals
52,626.84,493.14,3468.5,Unemployed,2,Urban,4,1,1,Retirement,Moderate,Long-term,gcash_ginvest
37,35932.75,26710.33,63511.98,Employed,0,Urban,4,1,1,Travel,Moderate,Medium-term,maya_personal_goals
31,4691.91,4091.85,0.0,Self-employed,1,Rural,3,1,0,Education,Conservative,Short-term,gcash_gsave
30,45146.73,38946.05,125548.81,Employed,1,Metro Manila,3,1,1,Emergency Fund,Conservative,Long-term,bpi_time_deposit
22,1351.91,1100.44,9155.03,Student,0,Urban,4,1,0,Education,Moderate,Short-term,bpi_save_up
21,3517.86,2599.74,3352.36,Student,0,Urban,5,0,1,Emergency Fund,Aggressive,Medium-term,maya_savings
