age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product,disposable_income,expense_ratio,savings_to_income_ratio,income_per_dependent
41,75516.04,67005.58,108248.19,Freelancer,3,Metro Manila,3,1,0,Retirement,Aggressive,Long-term,bpi_time_deposit,8510.459999999992,0.8872908683920875,1.4334273430208602,18879.01
26,16003.48,12378.0,4662.88,Self-employed,2,Urban,3,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave,3625.4799999999996,0.7734084456352222,0.2913484224417163,5334.493333333333
24,5698.58,4843.2,1621.58,Student,0,Urban,5,0,1,Education,Moderate,Medium-term,maya_personal_goals,855.3800000000001,0.849746823450149,0.2845086830959474,5698.58
43,15114.05,13446.23,4246.28,Freelancer,4,Urban,5,0,1,General Savings,Moderate,Short-term,gcash_gsave,1667.8199999999997,0.8895921614549737,0.28093059566458595,3022.81
26,3368.22,2983.13,0.0,Unemployed,2,Metro Manila,2,0,1,Home/Property,Conservative,Short-term,maya_savings,385.0899999999997,0.8854067113456527,0.0,1122.74
33,14528.78,13113.29,0.0,Self-employed,4,Rural,4,0,0,Retirement,Moderate,Long-term,gcash_gsave,1415.4899999999998,0.9025112561924544,0.0,2905.7560000000003
65,2498.2,2328.42,15386.25,Unemployed,2,Urban,2,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave,169.77999999999975,0.9316661331626122,6.156470070422536,832.7333333333332
22,13149.82,9879.49,3683.51,Self-employed,0,Urban,4,1,1,Emergency Fund,Moderate,Medium-term,maya_savings,3270.33,0.7512451695027382,0.28009736275000346,13149.82
22,15041.65,11485.58,7219.97,Employed,0,Urban,5,1,1,General Savings,Moderate,Long-term,maya_personal_goals,3556.0699999999997,0.7635343506629484,0.4799666282204266,15041.65
36,15816.3,13553.57,13726.96,Self-employed,1,Urban,4,0,1,Business Capital,Aggressive,Short-term,gcash_ginvest,2262.7299999999996,0.8568826538031143,0.8678447016873929,7908.15
34,6547.3,5801.24,4050.3,Unemployed,2,Urban,3,0,1,General Savings,Aggressive,Short-term,maya_savings,746.0600000000004,0.8859154284318067,0.6185269459248965,2182.4333333333334
51,20330.41,17996.89,0.0,Self-employed,2,Rural,4,0,0,Emergency Fund,Moderate,Long-term,maya_savings,2333.5200000000004,0.8851766798269278,0.0,6776.803333333333
35,39538.25,27991.59,100441.73,Employed,1,Urban,4,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,11546.66,0.7079443843775489,2.5403043810896766,19769.125
52,25906.05,20554.74,99108.77,Self-employed,0,Rural,4,0,0,Travel,Moderate,Long-term,maya_personal_goals,5351.309999999998,0.7934033400174857,3.8255521180528085,25906.05
34,17144.35,13778.55,4151.93,Self-employed,0,Rural,5,0,0,Home/Property,Moderate,Medium-term,maya_personal_goals,3365.7999999999993,0.803631888529543,0.24216070246451665,17144.35
20,5132.73,4375.01,5709.24,Student,2,Metro Manila,5,0,1,Travel,Moderate,Short-term,gcash_gsave,757.7199999999993,0.8522088228247299,1.112103675105625,1710.9099999999999
28,18316.31,16045.4,2450.21,Freelancer,1,Urban,4,1,1,General Savings,Conservative,Medium-term,gcash_gsave,2270.9100000000017,0.8759692334736923,0.13376472855457489,9158.155
50,9797.43,6569.46,30308.39,Unemployed,1,Rural,5,0,0,Education,Aggressive,Short-term,gcash_gsave,3227.9700000000003,0.6704604717286341,3.0931883985495636,4898.715
27,44196.75,30841.88,35540.7,Freelancer,1,Metro Manila,5,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave,13354.869999999999,0.6978156127857188,0.8041291694712965,22098.375
52,38855.49,33967.66,16472.14,Employed,1,Urban,2,1,0,Business Capital,Conservative,Medium-term,bpi_savings,4887.8299999999945,0.8741824081382545,0.4239224901683091,19427.745
30,14994.25,13594.6,12143.07,Employed,2,Rural,5,1,1,Home/Property,Conservative,Short-term,gcash_gsave,1399.6499999999996,0.9065937546889848,0.8097944349043864,4998.083333333333
21,3627.93,3210.64,5153.19,Student,1,Urban,5,0,1,Travel,Conservative,Short-term,gcash_gsave,417.28999999999996,0.8847346187443682,1.4200301466272427,1813.965
27,33885.82,24513.4,21837.84,Employed,0,Urban,5,1,1,Education,Conservative,Medium-term,bpi_save_up,9372.419999999998,0.7233903918986793,0.644434620893905,33885.82
23,27784.79,22364.49,39764.38,Employed,0,Rural,1,1,1,Home/Property,Aggressive,Short-term,maya_personal_goals,5420.299999999999,0.8048894776790583,1.4311048921049212,27784.79
28,9652.47,8676.02,17687.6,Freelancer,1,Urban,2,0,0,General Savings,Moderate,Short-term,gcash_gsave,976.4499999999989,0.8987462539377034,1.8322530654780094,4826.235
23,34074.88,27849.76,77354.89,Employed,2,Metro Manila,5,1,1,Home/Property,Conservative,Long-term,bpi_time_deposit,6225.119999999999,0.817286596853845,2.2700775445857895,11358.293333333333
41,7204.27,6574.47,0.0,Unemployed,2,Rural,2,0,1,Home/Property,Moderate,Medium-term,maya_savings,629.8000000000002,0.9124529684522579,0.0,2401.4233333333336
51,958.9,703.21,9309.05,Unemployed,0,Rural,1,0,0,Retirement,Conservative,Long-term,bpi_time_deposit,255.68999999999994,0.7325867277841442,9.697937285133868,958.9
21,17583.05,12300.44,59165.43,Employed,0,Urban,3,1,1,Business Capital,Moderate,Short-term,gcash_gsave,5282.609999999999,0.6995225787005839,3.3647214378940005,17583.05
28,1408.19,1156.58,0.0,Unemployed,0,Urban,5,0,1,Travel,Moderate,Short-term,gcash_gsave,251.61000000000013,0.8207409930527465,0.0,1408.19
30,19421.25,16474.2,44862.62,Freelancer,0,Rural,3,1,0,Emergency Fund,Aggressive,Short-term,bpi_save_up,2947.0499999999993,0.8482127456911532,2.3098569939116222,19421.25
27,12839.35,10269.09,25483.17,Self-employed,2,Rural,4,0,1,Emergency Fund,Moderate,Short-term,gcash_gsave,2570.26,0.7997515644043971,1.984616462946882,4279.783333333334
26,25767.56,18432.65,32786.34,Employed,2,Urban,5,1,1,Business Capital,Moderate,Long-term,gcash_ginvest,7334.91,0.7153154852269588,1.272338850133651,8589.186666666666
22,3989.67,3360.31,8507.95,Student,0,Metro Manila,4,1,1,Education,Conservative,Long-term,maya_personal_goals,629.3600000000001,0.8420415619432325,2.131960297393671,3989.67
39,51245.71,49862.49,3166.65,Employed,3,Urban,1,0,1,Emergency Fund,Aggressive,Short-term,bpi_savings,1383.2200000000012,0.9729890952999715,0.06179225944455752,12811.4275
51,27116.86,14980.02,2560.15,Self-employed,2,Rural,2,1,0,Education,Moderate,Long-term,bpi_save_up,12136.84,0.5524042088866894,0.09440826082884121,9038.953333333333
43,27358.34,26047.38,8554.8,Employed,3,Rural,5,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,1310.9599999999991,0.9520470888552136,0.3126829813877089,6839.585
33,18463.5,15460.4,7412.51,Self-employed,2,Rural,3,1,0,Education,Conservative,Medium-term,bpi_save_up,3003.1000000000004,0.8373040158141298,0.4014465596143952,6154.5
25,24964.11,20560.64,37490.39,Employed,2,Rural,4,0,1,Business Capital,Moderate,Short-term,maya_personal_goals,4403.470000000001,0.8235749812438239,1.5017113884136701,8321.37
55,19737.68,16787.14,51041.6,Employed,0,Rural,3,0,0,Retirement,Moderate,Long-term,maya_time_deposit,2950.540000000001,0.8504692309718785,2.585866937404122,19737.68
28,79590.52,69940.1,37524.12,Self-employed,1,Urban,3,1,1,Emergency Fund,Conservative,Short-term,maya_savings,9650.419999999998,0.8787380866705398,0.4714587684718171,39795.26
30,6951.82,5476.81,139.31,Self-employed,1,Rural,4,0,1,Home/Property,Conservative,Medium-term,gcash_gsave,1475.0099999999993,0.7877105980019619,0.020036474408944863,3475.91
46,6901.16,6091.61,9982.42,Self-employed,2,Rural,2,0,1,Home/Property,Conservative,Medium-term,gcash_gsave,809.5500000000002,0.8825657475341052,1.4462747893413077,2300.3866666666668
29,11132.24,8707.52,0.0,Employed,2,Urban,4,1,0,Business Capital,Aggressive,Short-term,maya_savings,2424.7199999999993,0.7821191315376297,0.0,3710.7466666666664
48,1113.92,1002.08,0.0,Unemployed,2,Metro Manila,3,1,1,Home/Property,Aggressive,Long-term,gcash_ginvest,111.84000000000003,0.898790944641768,0.0,371.3066666666667
27,26432.1,17253.35,43431.14,Self-employed,0,Rural,2,0,0,Emergency Fund,Moderate,Short-term,maya_savings,9178.75,0.6527176154140074,1.6430588920709264,26432.1
27,36229.36,32807.9,26107.13,Employed,1,Urban,4,1,1,Business Capital,Conservative,Short-term,maya_time_deposit,3421.459999999999,0.9055361304717922,0.7205870987757229,18114.68
52,78906.88,59357.19,52602.56,Self-employed,0,Urban,1,1,0,General Savings,Aggressive,Long-term,bpi_time_deposit,19549.690000000002,0.7522339974157207,0.6666325340384255,78906.88
25,7875.16,6330.71,780.3,Self-employed,2,Rural,5,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave,1544.4499999999998,0.8037812842806648,0.09907112095234226,2625.0533333333333
31,27219.25,17378.91,16039.96,Employed,1,Rural,3,1,0,Education,Aggressive,Long-term,bpi_save_up,9840.34,0.6384551942028454,0.589265712107714,13609.625
52,35254.8,26769.27,57111.62,Self-employed,2,Urban,3,1,1,Business Capital,Conservative,Long-term,bpi_time_deposit,8485.530000000002,0.7592869825674073,1.619921261182557,11751.6
35,5298.44,4452.51,3965.63,Student,2,Rural,3,0,1,Emergency Fund,Moderate,Medium-term,maya_savings,845.9299999999994,0.8401850006793171,0.7483111423093761,1766.1466666666665
37,41628.31,40795.74,10069.12,Freelancer,4,Urban,3,1,1,Education,Conservative,Short-term,gcash_gsave,832.5699999999997,0.9799763676121463,0.2418757361099668,8325.662
27,18841.18,14467.88,7689.85,Employed,4,Urban,5,1,1,Education,Conservative,Short-term,gcash_gsave,4373.300000000001,0.7678453342447635,0.4081189119305728,3768.236
21,14037.01,12209.87,16836.23,Student,0,Urban,4,0,1,Travel,Moderate,Short-term,gcash_gsave,1827.1399999999994,0.8697721400682861,1.1993316716543156,14037.01
37,47441.54,43473.99,180491.63,Employed,4,Rural,2,1,0,Retirement,Conservative,Long-term,bpi_time_deposit,3967.550000000003,0.9163503893341292,3.8044259434676135,9488.308
33,1470.45,1253.7,0.0,Unemployed,2,Rural,4,0,0,Education,Moderate,Short-term,gcash_gsave,216.75,0.852016718203133,0.0,490.15000000000003
45,15215.23,14910.93,9378.36,Employed,5,Rural,1,0,0,Education,Moderate,Short-term,maya_personal_goals,304.2999999999993,0.9799358973937697,0.6163392640621232,2535.8716666666664
24,10860.72,9226.32,5338.75,Self-employed,1,Rural,2,0,1,Emergency Fund,Moderate,Short-term,maya_savings,1634.3999999999996,0.8494345278648318,0.49151975930147346,5430.36
30,27493.06,24346.09,29889.23,Self-employed,4,Urban,4,0,0,Travel,Conservative,Short-term,gcash_gsave,3146.970000000001,0.8855036324209665,1.087115907945207,5498.612
21,37147.58,29240.7,31465.05,Freelancer,0,Metro Manila,4,1,1,Emergency Fund,Conservative,Short-term,gcash_gsave,7906.880000000001,0.7871283370723726,0.8470054575437338,37147.58
30,10911.42,6765.96,19840.72,Freelancer,2,Urban,3,1,1,Education,Conservative,Medium-term,bpi_save_up,4145.46,0.6200237894069327,1.8181778194021125,3637.14
26,29553.24,20218.8,15753.87,Self-employed,2,Urban,4,1,1,Emergency Fund,Aggressive,Short-term,gcash_gsave,9334.440000000002,0.6841251881286745,0.5330494034020161,9851.08
20,6110.52,5140.55,14492.19,Employed,0,Rural,4,1,1,Travel,Moderate,Short-term,maya_savings,969.9700000000003,0.8411246302065607,2.371290611828154,6110.52
39,29112.71,26999.2,2436.8,Self-employed,2,Rural,4,1,0,Home/Property,Moderate,Long-term,bpi_save_up,2113.5099999999984,0.9273706442772152,0.08369939798122604,9704.236666666666
25,15303.9,13066.83,30944.19,Self-employed,3,Rural,2,0,0,Business Capital,Conservative,Long-term,maya_time_deposit,2237.0699999999997,0.8537677475841071,2.0218485583048564,3825.975
37,94150.08,75799.21,11601.15,Employed,0,Urban,5,1,1,Emergency Fund,Moderate,Short-term,maya_savings,18350.869999999995,0.8050806214862326,0.12321844847663987,94150.08
28,958.03,765.49,0.0,Unemployed,2,Urban,2,0,1,Business Capital,Moderate,Short-term,gcash_gsave,192.53999999999996,0.7981919230889545,0.0,319.3433333333333
27,10914.06,8873.58,11644.41,Student,1,Urban,4,0,1,Education,Moderate,Long-term,maya_personal_goals,2040.4799999999996,0.812966671736115,1.0668205213713897,5457.03
48,16423.98,12999.14,43089.54,Employed,2,Urban,4,1,0,General Savings,Moderate,Medium-term,bpi_save_up,3424.84,0.791425012389665,2.623415066563247,5474.66
34,6516.34,6061.79,9910.04,Self-employed,3,Rural,3,0,1,Business Capital,Moderate,Short-term,maya_savings,454.5500000000002,0.93010185136881,1.5205651385381154,1629.085
18,1664.5,1219.26,1671.45,Student,1,Urban,5,0,1,Business Capital,Aggressive,Long-term,gcash_ginvest,445.24,0.7320684479135394,1.0035725007505254,832.25
27,25565.76,19629.8,59699.05,Freelancer,2,Urban,5,0,1,Education,Moderate,Medium-term,maya_personal_goals,5935.959999999999,0.7677859846143977,2.3350260259806093,8521.92
47,1806.58,1217.04,4118.38,Unemployed,2,Urban,3,0,0,Education,Aggressive,Short-term,gcash_gsave,589.54,0.6732980006417421,2.2783943172639662,602.1933333333333
36,23185.95,20504.27,5661.3,Employed,2,Metro Manila,3,1,0,Retirement,Moderate,Long-term,bpi_time_deposit,2681.6800000000003,0.8843021613450669,0.2441588911003819,7728.650000000001
41,32300.0,21744.48,43920.07,Freelancer,2,Urban,1,1,0,Travel,Moderate,Short-term,maya_personal_goals,10555.52,0.6731828735952448,1.3597123928051762,10766.666666666666
20,4825.72,3312.34,17576.45,Student,0,Urban,5,0,1,Travel,Moderate,Long-term,maya_personal_goals,1513.38,0.6862507044121059,3.6414894586800144,4825.72
30,35704.36,29487.53,29325.01,Employed,0,Metro Manila,3,1,1,Home/Property,Aggressive,Short-term,maya_personal_goals,6216.830000000002,0.8258572382409811,0.8213055406807269,35704.36
22,2028.86,1401.61,7742.6,Unemployed,0,Urban,3,1,1,Emergency Fund,Moderate,Long-term,gcash_gsave,627.25,0.6904958962687082,3.814351728690649,2028.86
28,68623.9,57362.62,145105.46,Employed,1,Urban,1,1,1,Home/Property,Moderate,Short-term,bpi_time_deposit,11261.279999999992,0.8358863910912804,2.1144724436756923,34311.95
28,29580.17,23315.07,70824.79,Employed,2,Urban,1,0,0,Emergency Fund,Moderate,Short-term,maya_savings,6265.0999999999985,0.788172678768284,2.394252492379443,9860.056666666665
25,42535.4,25173.23,100299.36,Self-employed,1,Urban,3,1,0,General Savings,Conservative,Medium-term,bpi_save_up,17362.170000000002,0.5918044310284838,2.3579654131520296,21267.7
29,29537.1,21904.81,8871.33,Employed,1,Urban,5,1,1,Business Capital,Aggressive,Long-term,gcash_ginvest,7632.289999999997,0.7415781651494173,0.3003351603522231,14768.55
39,14078.09,9930.16,37045.4,Employed,0,Rural,4,1,1,General Savings,Aggressive,Short-term,gcash_gsave,4147.93,0.7053126302907361,2.6312353994469815,14078.09
29,3493.28,3423.41,3316.61,Unemployed,4,Rural,5,0,0,Home/Property,Moderate,Long-term,maya_personal_goals,69.87000000000035,0.9797182824501757,0.9491540460409583,698.6560000000001
24,7298.2,5627.57,2016.91,Self-employed,0,Rural,5,1,1,Emergency Fund,Moderate,Medium-term,gcash_gsave,1670.63,0.7709844914511179,0.2763193226654976,7298.2
31,20831.18,15258.14,22544.88,Freelancer,0,Urban,3,1,0,Emergency Fund,Moderate,Short-term,bpi_save_up,5573.040000000001,0.7324312673949629,1.0822141513754202,20831.18
47,44851.61,43287.7,24638.46,Employed,3,Urban,5,1,0,Retirement,Conservative,Long-term,bpi_time_deposit,1563.9100000000035,0.9651099456642545,0.5493205412126518,11212.9025
35,5510.92,5341.33,0.0,Self-employed,4,Rural,2,0,0,Business Capital,Conservative,Long-term,gcash_gsave,169.59000000000015,0.9690507119116387,0.0,1102.184
43,1183.75,1059.15,3600.33,Unemployed,4,Urban,2,0,0,Education,Moderate,Long-term,bpi_save_up,124.59999999999991,0.8939860730111838,3.038894281493986,236.75
24,20681.68,12905.44,25800.35,Employed,1,Rural,3,0,1,General Savings,Conservative,Long-term,gcash_gsave,7776.24,0.6239732955303665,1.2474374694188566,10340.84
47,27626.76,24801.79,7499.33,Employed,1,Urban,3,1,1,Emergency Fund,Conservative,Short-term,maya_savings,2824.9699999999975,0.89771266291585,0.2714418396569248,13813.38
24,14144.84,10306.1,1195.78,Employed,0,Urban,3,0,1,Home/Property,Conservative,Long-term,gcash_gsave,3838.74,0.7285604813853401,0.08453227238537973,14144.84
27,20377.13,19109.45,19611.24,Employed,2,Rural,4,1,1,General Savings,Moderate,Medium-term,gcash_gsave,1267.6800000000003,0.9377430608205954,0.9623670081602188,6792.376666666667
31,22676.97,17668.08,17929.17,Employed,2,Urban,3,0,0,Travel,Moderate,Short-term,gcash_gsave,5008.889999999999,0.7790856059867792,0.7905985412274554,7558.990000000001
36,5991.59,5272.92,21571.2,Unemployed,4,Urban,4,0,1,General Savings,Conservative,Long-term,bpi_time_deposit,718.6700000000001,0.8799066847556732,3.599645562269403,1198.318
38,4118.09,3421.33,2349.73,Unemployed,2,Urban,4,0,0,Home/Property,Aggressive,Long-term,gcash_ginvest,696.7600000000002,0.8306033614220616,0.5704488127231986,1372.6966666666667
25,27809.42,22536.53,8947.42,Self-employed,1,Urban,5,1,1,Travel,Aggressive,Medium-term,bpi_save_up,5272.889999999999,0.810362806458874,0.32172904975904715,13904.71
49,2635.07,2582.04,1934.3,Unemployed,4,Urban,4,0,0,Business Capital,Conservative,Long-term,gcash_gsave,53.0300000000002,0.9795035791917512,0.7337817281028197,527.014
19,4241.3,3595.07,2881.8,Student,0,Urban,4,1,1,Education,Aggressive,Short-term,maya_savings,646.23,0.847434174857978,0.6793013223958702,4241.3
22,4561.38,3236.3,5914.38,Student,0,Rural,5,0,1,Education,Conservative,Medium-term,gcash_gsave,1325.08,0.7093446841341581,1.296336561180787,4561.38
22,9881.31,6506.93,4799.41,Employed,0,Rural,4,0,0,Travel,Moderate,Medium-term,gcash_gsave,3374.379999999999,0.6584422063262537,0.4856566936272997,9881.31
32,43460.18,41170.12,7902.47,Employed,3,Urban,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave,2290.0599999999977,0.9472849103498802,0.1818282430435621,10865.045
47,25581.92,22505.46,58390.23,Employed,0,Rural,2,0,1,Retirement,Moderate,Long-term,gcash_ginvest,3076.459999999999,0.8797064604040509,2.282391142215197,25581.92
27,27070.23,20212.51,136121.31,Employed,0,Rural,2,1,1,Education,Conservative,Medium-term,maya_personal_goals,6857.720000000001,0.7466417299841935,5.028264692812258,27070.23
44,38127.5,23255.3,34882.97,Employed,2,Urban,2,1,0,Education,Moderate,Long-term,bpi_save_up,14872.2,0.6099190893950719,0.9148791586346172,12709.166666666666
35,20954.16,19292.65,12329.58,Self-employed,5,Rural,4,0,0,Home/Property,Moderate,Medium-term,maya_personal_goals,1661.5099999999984,0.9206634547290501,0.5883791867969512,3492.36
51,31265.99,30112.22,4297.92,Employed,4,Rural,2,1,0,Retirement,Aggressive,Long-term,gcash_ginvest,1153.7700000000004,0.9630674394944956,0.137458706450477,6253.198
55,41277.36,32840.96,47631.72,Employed,2,Rural,2,1,0,General Savings,Aggressive,Medium-term,bpi_save_up,8436.400000000001,0.795597499513062,1.1539150295699732,13759.12
39,37113.66,26400.68,7458.57,Self-employed,3,Urban,2,0,0,Retirement,Aggressive,Medium-term,gcash_ginvest,10712.980000000003,0.7113275455035826,0.20096021356520574,9278.415
43,45413.78,36803.23,31626.17,Employed,2,Urban,3,1,1,Retirement,Moderate,Long-term,gcash_ginvest,8610.549999999996,0.8103800128504421,0.6963849654231508,15137.926666666666
33,12024.66,8880.02,31483.85,Freelancer,1,Rural,3,1,0,Business Capital,Moderate,Long-term,maya_time_deposit,3144.6399999999994,0.7384226728512199,2.6180558904875073,6012.33
51,84445.09,69915.25,12668.18,Employed,3,Urban,3,1,0,Retirement,Aggressive,Long-term,bpi_time_deposit,14529.839999999997,0.8279276163052665,0.15001499773405733,21111.2725
35,4882.04,4201.22,0.0,Unemployed,1,Rural,3,0,0,Emergency Fund,Conservative,Short-term,gcash_gsave,680.8199999999997,0.8603697696516924,0.0,2441.02
55,2873.18,2288.3,3315.22,Unemployed,1,Rural,2,0,0,General Savings,Moderate,Short-term,gcash_gsave,584.8799999999997,0.7961575127514632,1.1534489837101365,1436.59
